female;Emilia;Manfrin;Burolo;53;B+;Publicity writer
female;Adelfina;Lettiere;Santa Maria Della Croce;36;A+;Dance captain
male;Tarquinio;Angelo;Osilo;60;A+;Social scientist
male;Ippolito;Monaldo;San Michele Al Fiume;25;B+;Science technician
female;Violante;DeRose;Marane;73;O+;Sewing machine operator
male;Renato;Longo;Acerno;83;AB+;Realtor
male;Santo;Padovesi;Avena;64;O+;Electrical engineer
female;Cirilla;Beneventi;Senago;21;O+;Esthetician
female;Marianna;Bergamaschi;Civitella Marittima;28;B+;Hand packer
male;Emiliano;Piazza;Resia All'Adige;69;O+;Industrial engineering technician
male;Ausilio;Pirozzi;Marina Di Pisa;36;B+;Lease operator
male;Cesare;Esposito;Monte Faito;81;A-;Airbrush artist
male;Adalrico;Pisani;San Giovanni Al Natisone;19;O-;Machinist
male;Erminio;Zetticci;Baucina;39;A+;Captain
male;Gianni;Lucchesi;Fonte;82;B+;Agricultural product grader
male;Marzio;Romano;Codevilla;73;A+;Cashier
male;Emidio;Pagnotto;Meduno;23;AB+;Construction equipment operator
male;Silvano;Rossi;Paglieta;73;O-;Poultry cutter
female;Anna Maria;Lo Duca;Savelli Di Norcia;40;A+;Tester
female;Damiana;Napolitano;Acquafredda;37;B+;Massage therapist
female;Teresa;Sabbatini;Bosisio Parini;59;O+;Sports instructor
male;Nino;Esposito;Sonico;61;O+;Computer operator
male;Uriele;Palerma;Enna;50;A+;Infusion nurse
female;Giulia;Piazza;Force;84;O+;Professor
male;Gastone;Manna;Minoprio;57;O-;EKG technician
male;Rodrigo;Sabbatini;Armento;39;O+;Homemaker
male;Cupido;Giordano;Migliarino;68;B+;Lathe and turning machine tool tender
male;Sesto;Ferri;Pozzillo;46;O-;Administrative services director
male;Tommaso;Fiorentino;Buglio In Monte;32;O+;Sous chef
female;Cordelia;Lombardo;Lumezzane;77;O+;Transportation, storage, and distribution manager
female;Brunilde;Endrizzi;Cereda;74;O+;Human resources information system specialist
female;Arcangela;Palerma;Cargedolo;24;B+;Microchip processor
male;Terzo;Trevisan;Montegrosso D'Asti;51;B+;Jeweler
male;Berengario;Rizzo;Genova;84;AB+;Pathologist
female;Filiberta;Lucciano;Retorbido;40;A+;Enrobing machine operator
male;Quinzio;Lombardi;Lucchio;27;O+;Refuge manager
female;Alberica;Pinto;Ritten;19;A-;Civil engineering technician
male;Ippolito;Loggia;Valstagna;51;O+;Geriatric aide
female;Melania;Nucci;Padru;82;O+;Park naturalist
male;Mattia;Schiavone;Massenzatico;61;AB+;Host
female;Addolorata;Cocci;Giustenice;68;O+;Marble setter
male;Tullio;Mancini;Padova;84;A+;Chemical engineering technician
female;Romola;Romano;Isca Marina;38;O-;Language pathologist
female;Germana;Beneventi;Altavilla Milicia;64;B+;Zookeeper
female;Ilenia;Zetticci;Montesanto;37;O+;Identification clerk
female;Ilda;Milani;Castel Viscardo;56;B+;Metal-refining furnace operator
female;Donatella;Sagese;Vidracco;67;B+;Laborer
female;Nerea;Rossi;Domaso;63;O+;Clinical laboratory scientist
male;Gualtiero;Romano;Bigarello;42;AB+;Paper goods tender
male;Fiorello;Ferrari;Borgnano;28;O+;Central office installer
female;Tranquilla;Costa;Piscopio;75;A+;Landscape architect
male;Cino;Manna;Ponticelli;32;B+;Veterinary assistants and laboratory animal caretaker
male;Italo;DeRose;Bocale Secondo;37;O+;Excavating and loading machine and dragline operator
female;Nilde;Bruno;Ponte Valleceppi;77;A+;Electrical and electronics repairer
male;Duccio;Piccio;Perugia;58;O+;Military occupation
male;Generoso;Colombo;San Sigismondo;73;A+;Electronic reporter
female;Timotea;Nucci;Castell'Anselmo;41;B+;Pumping station operator
male;Eduardo;Pirozzi;Bottanuco;57;B+;Scaler
female;Carla;Rizzo;Pioraco;50;O+;Computer and information systems manager
male;Crescenzo;Baresi;Villa Latina;29;B-;Composing machine operator
female;Bonacata;Siciliano;Ciano Del Montello;69;A-;Grader operator
female;Marzia;Toscano;San Fili;78;O+;Plumber
female;Claudia;Conti;Kurfar;53;B+;Control room operator
female;Teresa;Castiglione;Corbola;57;B+;Kindergarten teacher
male;Livio;Castiglione;Pisignano;37;AB+;Foreign language translator
female;Fulvia;Beneventi;Petriano;38;B+;Surgical technician
male;Severino;Ricci;Castel Fusano;57;B-;Abdominal sonographer
male;Pierino;Marchesi;Seiano;53;B+;President
male;Cosimo;Calabrese;Roma;76;O-;Extruding and forming machine operator
female;Mafalda;Ferrari;Montorso;79;O+;College counselor
male;Baldassarre;De Luca;Petrizzi;20;O+;Oxygen therapist
male;Marino;Greco;Ospedaletto Di Gemona;37;A+;Cardiographic technician
female;Livia;Calabrese;Forno Di Zoldo;81;B-;Immunohematology technologist
male;Ottavio;Giordano;Bovolone;33;A+;Golf course architect
female;Isidora;Fiorentino;Perugia;72;O+;Software engineer
female;Elisabetta;Lombardi;Piegaio;22;O+;Employment assistant
male;Amedeo;Giordano;Agrigento;50;B+;Computer systems administrator
male;Geraldo;Mancini;Tromello;77;O+;Attorney
female;Clio;Bianchi;Tiriolo;55;AB+;Motor coach driver
female;Albina;Lombardo;Castello;81;B+;Addictions nurse
female;Alfonsa;Padovesi;Alice Bastello;31;O-;Pharmacy technician
male;Venerando;Lucchese;Cologna;59;O+;Mine safety engineer
male;Santo;Li Fonti;Vena Superiore;85;O+;Floor sander
male;Berengario;Genovese;Verdellino;20;A+;Mortician
female;Verdiana;Nucci;Ghirla;26;A-;Licensed clinical social worker
female;Arabella;Trevisan;San Martino Del Carso;82;A+;Environmental meteorologist
female;Roberta;Pirozzi;Lignod;32;AB+;Dean
female;Luisa;Pinto;San Pietro Di Montoro Superiore;60;O+;Structural metal fitter
female;Venera;Baresi;Fara Novarese;25;O+;Groomer
male;Matteo;Costa;Terrasini;83;B+;Food and beverage manager
male;Adelmo;Siciliano;Pedeguarda;71;AB+;Transmission technician
female;Pierina;Pugliesi;Deiva Marina;68;O+;Security and fire alarm systems installer
female;Lionella;Iadanza;Gavignano;61;B+;Public works inspector
male;Jacopo;Onio;Villafranca;78;A+;Glazier
male;Gianetto;Ferrari;Roncaglia;77;O-;Medical coder
female;Iva;Endrizzi;San Felice Val Di Non;75;O+;Building construction estimator
male;Michele;Castiglione;Tor De' Cenci;20;A+;Airbrush artist
male;Spartaco;Marino;Centuripe;34;B+;Mediator
male;Tommaso;Baresi;Spigno Monferrato;37;B+;Risk manager
male;Emiliano;Mancini;Belricetto;31;A+;Clock repairer
male;Ivano;Rossi;Bascape;78;B+;Physician
male;Albertino;Calabresi;Borgo Grappa;82;A-;Dental hygienist
male;Procopio;Toscano;Pozzengo;35;A+;Children's librarian
female;Marcella;DeRose;Olmo;28;A+;Labor trainer
female;Vera;Toscano;Milzano;30;O+;Asset property manager
male;Paride;Trevisan;Iavre' Vigo Rendena;49;B+;Hand typesetter
male;Rosario;Trentino;Grunuovo Di Santi Cosma E Damiano;56;A+;Marketing coordinator
male;Ermanno;Marino;Montorio Al Vomano;82;A+;Flight attendant
female;Mara;Genovese;Roccanolfi;70;A+;Computer applications software engineer
male;Medoro;Ferrari;Grottacalda;73;A+;Veterinarian
male;Emanuele;Gallo;Lama Di Setta;63;O+;Gynecology nurse
female;Paola;Conti;Grondola;27;O+;Billing and posting clerk
male;Beniamino;Lorenzo;Castelsilano;61;O+;Fork lift driver
female;Anselma;Calabrese;Bagnasco;41;B+;Lobby attendant
male;Donnino;Cremonesi;Castelletto Busca;25;A+;Wellhead pumper
female;Fiorella;Napolitano;Salerano Sul Lambro;29;O+;Community dietitian
female;Amina;Manna;Drenchia;77;O+;Assignment clerk
male;Marcello;Rizzo;Sant'Elia A Pianisi;54;B+;Administrative manager
male;Giordano;Monaldo;Baragazza;19;A+;Set and exhibit designer
male;Ruggero;Pisani;Isolona;62;O+;Floor finisher
male;Gerardo;Toscani;Colnago;61;A+;Bellhop
female;Ada;Lettiere;Pra;65;O+;Drywall installer
male;Severino;Cocci;Meri;43;B+;Rigging chaser
male;Facondo;Buccho;Quercianella Sonnino;41;B+;Smoke jumper
male;Ferdinando;Beneventi;Torrecuso;40;A+;Vocational nurse
female;Orsola;Iadanza;Senale;39;A+;Office support secretary
female;Luce;Greece;Commezzadura;57;A+;Employment clerk
male;Alvise;Pagnotto;Montalto;33;A-;Garment presser
male;Michelangelo;Ricci;Fenegro;74;B-;Radiologic technician
female;Nunzia;Lori;Vellano;60;O+;Cutter
male;Tancredi;Manna;Possidente;76;O+;Cable line installer
male;Orazio;Ferrari;Messina;74;O+;Fabric mender
female;Assunta;Lombardo;Brandico;32;B+;Painting and coating worker
male;Cipriano;Nucci;Perugia;22;O+;Paraprofessional
female;Antonietta;Trevisani;Morra De Sanctis;26;A+;Management accountant
male;Cataldo;Calabresi;Sieti;73;B+;Marine equipment mechanic
male;Fabiano;Toscano;Vaiano;83;O+;Property manager
male;Liviano;Conti;Tremiti Isole;52;A+;Chairperson of the board
male;Paciano;Palermo;Bes;56;O+;Rolling machine setter
male;Cristiano;Pinto;Carbone;38;B+;Broker
female;Luisa;Boni;Messina;36;O+;Building construction estimator
male;Renato;Dellucci;Capolona;49;O+;Chief information officer
male;Affiano;Dellucci;Acquasanta;69;B+;Health education specialist
male;Donato;Rossi;Trabia Miniere;81;B+;Playwright
male;Camillo;Angelo;Vignate;51;A+;Loss prevention agent
male;Rosario;Rossi;Barbarano;54;O+;Lathe and turning machine tool operator
female;Laura;Mancini;Pomponesco;72;A+;Social work assistant
male;Benigno;Piccio;Pace;71;O+;Maintenance technician
male;Leo;Lucchesi;Monte San Pietro;76;B+;Clinical laboratory technician
male;Prisco;Fallaci;Pontestrambo;36;AB+;Recreation and parks director
male;Diamante;Manfrin;Poggio Alla Malva;27;O+;Manufactured building and mobile home installer
male;Anastasio;Trentini;Chiaravalle;53;A+;Paralegal
male;Placido;Milanesi;Buia;32;B+;Accounts payable clerk
male;Gioele;Schiavone;Polesine;40;O+;Consultant dietitian
male;Dante;Palermo;Gildone;61;O-;Personnel analyst
male;Fulvio;Pisani;Capostrada;24;A+;Hairstylist
male;Procopio;Zetticci;Santa Reparata;36;B+;Stonemason
male;Agamennone;Nucci;Pietrabuona;74;O+;Publicity expert
male;Albertino;Pugliesi;Crociale;25;O+;School teacher
male;Serafino;Milano;Pesariis;33;A+;Econometrician
female;Mareta;Cremonesi;Tuoro Sul Trasimeno;36;A+;Payroll assistant
male;Savino;Mazzanti;Bardello;65;O+;Information processing worker
male;Dimitri;Folliero;Marudo;20;O+;Housing manager
male;Amalio;Fiorentino;Mogoro;43;O+;Sales worker
female;Calliope ;Cattaneo;Oria;85;O+;Medical writer
male;Baldassarre;Fiorentini;Torino;48;A+;Telecommunications equipment installer
male;Duccio;Palerma;Montagnana Val Di Pesa;68;O+;Garbage collector
male;Nazario;Rizzo;Trecastagni;74;O+;Stratigrapher
female;Filomena;Schiavone;Cavaria Con Premezzo;60;O+;Clock repairer
male;Gianni;Sabbatini;Castelceriolo;25;O+;Superintendent
male;Settimio;Conti;Cercepiccola;55;A+;Health services manager
male;Giuseppe;Davide;Ispica;41;A+;Sampler
female;Alina;Cremonesi;Pardesca;39;O+;CPA
female;Colomba;Calabrese;Valle Mosso;39;A+;Private detective
female;Gioacchina;Siciliano;Isolabona;38;A+;Project manager
female;Alice;Buccho;Monteciccardo;72;B+;Court officer
male;Crispino;Baresi;Avigliano;59;O+;Library clerk
male;Landolfo;Trentini;Sanico;58;B+;Building construction estimator
female;Fabiana ;Zito;Mozzagrogna;80;B+;Orthotist
female;Annibale;Panicucci;Ligorzano;67;O+;Cleaner
male;Prisco;Iadanza;Mandaradoni;44;O+;ASE teacher
female;Sara;Capon;Marmentino;80;O+;Sewing machine operator
male;Costanzo;Beneventi;La Spezia;49;O+;Hand packer
male;Libero;Schiavone;Cerretto Langhe;23;AB+;Environmental meteorologist
female;Loredana;Trentino;Fara Filiorum Petri;24;AB+;Grill cook
female;Serena;Endrizzi;Solzago;52;O+;Interpreter
female;Ciriaca;Fiorentini;Solagna;75;O+;Staffing specialist
male;Emanuele;De Luca;Bressanone;45;AB+;Regional geographer
male;Lino;Rossi;Sedriano;45;A-;Education planner
male;Duilio;Lucchesi;Montepulciano Stazione;45;AB+;Dry-cleaning worker
male;Lamberto;Buccho;Montemassi;81;B+;Brickmason
female;Eva;Romani;Bettola;37;A+;Family and general practitioner
male;Edmondo;Baresi;Romeno;20;O+;Health care administrator
male;Roberto;Pugliesi;Marina Di Patti;65;A+;Homeowner association manager
male;Fortunato;Nucci;Trivero;44;O+;Logistician
male;Amilcare;Barese;Daiano;57;O+;Web writer
female;Gisella;Davide;Agugliaro;37;AB+;Paleontologist
female;Tarquinia;Udinese;Colle Santa Lucia;20;B-;Administrative support specialist
male;Ferdinando;Palerma;Villa San Michele;65;A+;Constructor
female;Angelica;Cocci;Jesolo;37;B+;Technical writer
male;Isaia;Capon;Fossoli;24;A+;Marine oiler
female;Alberica;Ferrari;Brescia;19;O-;Critical care nurse
female;Giacinta;Marino;Vergemoli;39;A+;Student services director
male;Adelfo;Boni;Agugliano;62;O+;Meter reader
female;Chiara;Lorenzo;San Giorgio Di Pesaro;25;O+;Product development manager
female;Agnese;Romani;Villastellone;32;O+;Poultry cutter
male;Ignazio;Lucchesi;Barete;22;O+;Manufacturers
female;Taziana;Greco;Alpette;64;B+;Gerontology social worker
male;Aloisio;Toscani;Gromola;21;O+;Ballet master
male;Paciano;Ferrari;Saronno;48;O+;Journalist
male;Cosma;Udinese;Acquapendente;30;A+;Photographic spotter
male;Eligio;Pisano;Muris Di Ragogna;59;B+;Ultrasound technologist
female;Addolorata;Baresi;Castel Rocchero;39;O+;Credit reporter
male;Divo;Greece;Visinale;40;A+;Mortgage banker
male;Venerando;Lucciano;Vallombrosa;63;O+;Industrial photographer
female;Francesca;Lori;Empoli;25;A+;Marketing research analyst
female;Ambretta;Greece;Maida;60;O+;Consultant dietitian
female;Artemia;Greco;Bedulita;21;AB+;Residence leasing agent
male;Isaia;Milano;Barcellona Pozzo Di Gotto;80;O+;Grounds maintenance worker
female;Ornella;Greco;San Nicolo' D'Arcidano;53;A+;Medical secretary
female;Clementina;Costa;Vigliano Biellese;83;A+;Biomedical engineer
male;Bertoldo;Russo;Ceparana;75;O-;Mathematical technician
male;Petronio;Padovano;Casamarciano;20;A-;Ceramic engineer
male;Pancrazio;Mazzanti;Reggio Calabria;55;B+;Crushing, grinding, and polishing machine setter
female;Jole;Sagese;Cassana;44;O+;Shoe machine operator
male;Vittorio;Pisano;Salerano Canavese;32;A+;Life Guard
female;Maria Grazia;Lombardo;Sant'Enea;38;O+;Cardiovascular technologist
male;Osvaldo;Lombardi;Migliarina;26;B+;Aircraft pilot
female;Alvisa;Lettiere;Senago;38;B+;Shoe and leather repairer
female;Doda;Sal;Sustinente;50;A+;Administrative supervisor
female;Lucrezia;Mazzanti;Casaleggio Novara;49;O+;Electronic transcriber
male;Rufino;Sal;Barigazzo;50;O+;Health care translator
female;Fedra;Toscano;Wengen;52;O-;Director
male;Carmine;Siciliani;Gaglianico;82;O+;Cost engineer
male;Cino;Fallaci;Peseggia;77;B+;Radiographer
female;Bonacata;Endrizzi;Galliate Lombardo;80;A+;Mobile heavy equipment mechanic
male;Riccardo;Milano;Mezzocammino;20;O+;Rigging slinger
female;Isidora;Mancini;Marcignago;33;B+;Allopathic physician
male;Tancredi;Cattaneo;Treggiaia;55;O+;Interpreter
female;Deodata;Trevisano;Reggio Calabria;60;O+;Tax examiner
male;Abramo;Ricci;La Morra;23;O+;Dividend clerk
male;Ruggero;Beneventi;Montorso;38;B-;Concierge
female;Delmina;Marcelo;Camerlata;45;O+;Electronic reporter
male;Cino;Napolitano;Sterpito;84;A+;Heavy vehicle and mobile equipment mechanic
male;Donato;Marino;San Pier Fedele;78;O-;Self enrichment teacher
male;Landolfo;Fanucci;Pietrabbondante;26;O+;Cooling and freezing equipment operator
male;Bruto;Pirozzi;Cogliate;22;O+;Ship officer
female;Eliana;Ferri;Piccolino;19;O+;Scanner operator
male;Martino;Udinesi;Cerami;80;A+;Grounds maintenance worker
female;Rosanna;Trentino;Volturino;82;A+;Press agent
male;Quadrato;Lettiere;Raffa;66;O+;Control technician
male;Pancrazio;Li Fonti;Santadi;39;A+;Financial investigator
male;Bertoldo;Sal;Chiesanuova;50;A+;Edition binding worker
female;Quintilia;Gallo;Vastogirardi;33;A+;Marine biologist
female;Amelia;Padovesi;Breda Di Piave;82;B+;Clinical dietitian
female;Rossana;Gallo;Idro;83;O+;Music arranger
female;Silvana;Pinto;Paneveggio;73;B+;Painting, coating, and decorating worker
male;Armando;Romani;Rogolo;70;O+;Store detective
female;Iolanda;Fanucci;Casnate;75;O+;Ticket agent
male;Abramo;Bruno;Messina;82;A+;Electrician
female;Angelica;Giordano;Trento;48;A+;Corporate administrative assistant
female;Aida;Li Fonti;Bruna;82;A+;Sous chef
male;Ambrogio;Colombo;Palermo;30;B+;Garbage collector
male;Ugo;Fallaci;Erba;37;O+;Vice president
male;Tranquillo;Palermo;Buzzoletto;59;A+;Grip
male;Gino;Baresi;Buonalbergo;45;O+;Payroll coordinator
female;Adolfa;Manna;Santa Maria Navarrese;45;O+;Resort desk clerk
female;Iole;DeRose;San Pietro In Cerro;79;AB+;Remedial education teacher
male;Carmen;Longo;Civitella Alfedena;33;O+;Textile winding, twisting, and drawing out machine operator
female;Gerardina;Iadanza;Bazzano;38;A+;Urban and transportation geographer
male;Camillo;Castiglione;Verucchio;49;O-;Automotive air-conditioning repairer
female;Susanna;Padovano;Sant'Agabio;79;O-;Pulmonary function technologist
male;Massimo;Lucchesi;Laterza;43;O-;Employment specialist
male;Nazario;Davide;San Gregorio Di Veronella;35;O+;Freight, stock, and material mover
male;Vitale;Nucci;Caprioli;30;A+;Babysitter
female;Maura;Rizzo;Castelverde Di Lunghezza;68;O+;Marine equipment mechanic
male;Oronzo;Lucchesi;Solagna;40;O+;Respiratory nurse
male;Nereo;Lo Duca;Villaretto Chisone;31;A+;Design printing machine operator
female;Alessandra;Buccho;Copiano;69;A+;Medical translator
female;Doda;Lettiere;Carimate;64;B+;Elevator mechanic
female;Emanuela;Davide;Pagani;23;A+;General office clerk
male;Michele;Greco;Fiesso D'Artico;54;O+;Automated teller machine technician
male;Aldo;Manna;Felina;49;B+;Orthopedic nurse
female;Adalgisa;Moretti;Givoletto;64;O+;Architect
male;Quinto;Siciliano;San Donato Di Lecce;27;O+;Industrial designer
female;Isidora;Milano;Toirano;40;B+;Electrician
male;Salomone;Greece;Carpineti;56;A+;Library clerk
male;Abelardo;Lombardi;San Gervasio D'Adda;19;O+;Emergency physician
female;Nerea;Greece;Carugate;64;O+;Administrative technician
male;Frediano;Milanesi;Bostone;53;O+;General office clerk
female;Sabina ;Lombardo;Atripalda;74;A+;Worker compensation coordinator
male;Basso;Padovano;Dardago;72;B+;Copy marker
male;Flaviano;Schiavone;Firenze;40;O+;Computer clerk
male;Adalfredo;Boni;Bodio Lomnago;66;O+;Tamping equipment operator
female;Annunziata;Piazza;Camnago Faloppio;79;AB-;Diesel service technician
female;Lucrezia;Calabresi;Panicaglia;33;O+;Risk manager
female;Natalia;Nucci;Cagliari;85;B+;CPA
female;Dafne ;Pirozzi;Cetara;62;B+;Cutting and slicing machine tender
female;Gioacchina;Pinto;Monticello Conte Otto;60;A-;Bill and account collector
male;Riccardo;Li Fonti;Venezia;36;B+;Social work assistant
female;Brigida;Palerma;Codigoro;28;B+;Credit clerk
male;Fidenzio;Calabrese;Montegioco;35;A+;Erector
female;Iolanda;Palerma;Minerbe;43;B+;Worker compensation coordinator
male;Fortunato;Colombo;Mernicco;42;O+;School teacher
male;Igino;Baresi;Boara Pisani;71;O+;Poultry farmer
male;Abelardo;Lori;Deposito Di Luzzi;58;A+;Business support assistant
male;Silvio;Lettiere;Porto Valtravaglia;69;B+;Office assistant
male;Callisto;Padovano;Gambulaga;46;B+;Human resources supervisor
female;Serena;Marino;Copertino;72;O+;Power distributor
female;Luisella;Pugliesi;Peschieta;81;O+;Plant scientist
male;Benigno;Piazza;Condofuri Marina;27;B+;Radiologist
male;Guglielmo;Sabbatini;Suvereto;40;AB+;Layout artist
male;Igor;Marchesi;Varallo Pombia;35;B+;Geological engineer
female;Elvira;Arcuri;Verrua Po;73;B+;Hand typesetter
male;Fiorenzo;Manfrin;Petacciato;31;O-;Mathematician
female;Rosita;Russo;Calenzano;71;B+;Brace maker
male;Vivaldo;Castiglione;Marina Di Modica;55;A+;Paperhanger
male;Gioacchino;Bruno;San Vito;72;A+;Letterpress operator
female;Agnese;Arcuri;Montegranaro;31;O-;Structural and reinforcing iron and metal worker
male;Basilio;Pinto;Origgio;50;A+;Food service manager
male;Nicola;Nucci;Valgreghentino;19;B+;Mechanical inspector
male;Gerolamo;Panicucci;Bressanone;49;A+;Conductor
female;Ermenegilda;Schiavone;Santa Cristina;47;O+;Marketing manager
male;Mauro;Genovesi;Tresnuraghes;67;O-;Agricultural product grader
male;Adriano;Cremonesi;Firenze;78;O+;Photographic processing machine operator
male;Gianleone;Genovese;Ponte San Marco;31;O+;Market research analyst
male;Costanzo;Mancini;Poggio Delle Rose;25;B+;Control room trainee
male;Corrado;Calabrese;Norcen;44;A+;Loan authorizer
male;Gaspare;Lombardo;Maltignano;43;AB+;Vocational counselor
male;Macario;Pugliesi;San Giovanni Paganica;45;B+;Electrical power line repairer
male;Iacopo;Lucchesi;Magliano Sabina;57;B+;Groundskeeping worker
female;Iolanda;Pirozzi;Badia;52;O+;Floor finisher
female;Lorenza;DeRose;Ala Di Stura;55;B+;Fitness worker
female;Maura;Pugliesi;Bardino Vecchio;82;A+;Lyricist
female;Flora;Lori;Pasian Di Prato;40;A+;Respiratory therapy technician
female;Marzia;DeRose;Pozzo Della Chiana;22;O+;Arborist
female;Loredana;Ferrari;Idro;76;AB+;Abdominal sonographer
male;Casimiro;Romano;Prato Allo Stelvio;42;O+;Copy editor
female;Bianca;Lombardo;Villavesco;61;AB+;Tire repairer
male;Eberardo;Arcuri;Erba;59;B+;Cost consultant
female;Gilda;Napolitani;Rivalta;31;A+;Economic geographer
female;Alberta;Ferri;Patrignone;28;O+;Control and valve repairer
male;Silvano;Dellucci;Villaberza;21;B+;Claims examiner
female;Elisa;Moretti;Scai;43;A+;Museum director
male;Bonaventura;Genovese;Colzate;45;AB+;Directory assistance operator
male;Bellino;Lucciano;Palombara Sabina;47;A+;Health care administrator
female;Bonacata;Zetticci;Ligorzano;81;B+;Emergency physician
female;Marta;Cocci;Cigognola;51;A+;Publicist
male;Gianfranco;Palerma;Eredita;49;AB+;Dinkey operator
male;Erminio;Sal;Cercivento;67;A+;Semiconductor assembler
female;Rossana;Toscano;Durazzano;80;O+;Beauty care specialist
male;Eugenio;Rossi;Sivizzano;64;O+;Ecologist
female;Ave;Sagese;Maratea;55;B+;New accounts clerk
female;Dina;Lombardi;Casanova Lanza;67;O+;Industrial hygienist
male;Alfredino;Rizzo;Numana Lido;78;B-;Promotions specialist
female;Donata;Trentino;Acquicella;58;O+;Advertising sales agent
female;Ella;Buccho;Milano;82;O+;Office clerk
female;Debora;Marchesi;Noale;33;O+;Job analysis manager
female;Dalila;Palermo;Tufino;60;O+;Training and development coordinator
male;Giordano;Palerma;Ronzo Chienis;67;O+;Electrophysiologist
female;Ada;Colombo;Gavassa;72;O+;Agricultural and food scientist
male;Salvo;Castiglione;Treglio;57;O+;Anthropologist
female;Giada;Cocci;Torricella;31;B-;Physical chemist
male;Delfio;Palerma;Cantalupo Del Sannio;23;A+;Actuarie
male;Calogero;Ferri;Rignano Bolognese;62;A-;Sportscaster
male;Agostino;Piccio;Colla;37;O+;Guidance counselor
female;Enza;Pisani;Gargani;44;O+;Homemaker
female;Ilenia;Greece;Trito;36;O+;Rough carpenter
female;Elisabetta;Calabresi;Norma;72;B+;Critical care nurse
male;Ubaldo;Esposito;Montemagno;37;O-;Surveillance agent
male;Ireneo;Romani;Morsasco;62;B+;Operating room technician
female;Eulalia;Moretti;Sigillo;77;A+;High school counselor
female;Maria;Sagese;Tassullo;55;B+;Studio camera operator
female;Deodata;Bellucci;Molvena;74;O+;U.S. Deputy Marshal
male;Ildebrando;Cremonesi;San Mauro Pascoli;29;B+;Laboratory animal technologist
female;Prudenzia;Mazzanti;Nuvolato;47;O+;Construction equipment operator
male;Cassio;Sagese;Soave;69;B+;Airbrush artist
female;Cinzia;Lori;Montegioco;79;B+;EEO officer
male;Donato;Romani;San Martino Carano;33;AB+;Allergist
male;Crescenzo;Manna;Vagliagli;84;O+;Pipelayer
male;Franco;Schiavone;Monterosso Grana;22;A+;Rancher
male;Martino;Greece;Porto Torres;81;A+;Automotive body repairer
male;Demetrio;Sabbatini;San Dalmazio;48;B+;Contract specialist
female;Luce;Dellucci;Notaresco;77;A+;Chemical plant and system operator
female;Editta;Lo Duca;Santa Aquilina;81;O+;Secret Service agent
female;Edda ;Colombo;Lanusei;49;O+;Tool filer
female;Noemi;Milani;Chamois;53;B+;Oral pathologist
male;Adamo;Ferrari;Renno;84;AB+;Physiologist
male;Simone;Endrizzi;Pompei;21;O+;Employment interviewer
male;Ilario;Palerma;Riva;53;O+;Elevator installer
female;Cesarina;Trevisan;Carema;50;O+;Sign language interpreter
female;Carolina;Trentini;Roma;66;O+;Periodontist
female;Roberta;Calabrese;Savelli;32;B+;Golf course architect
male;Ettore;Lori;San Giacomo;56;O+;Employee benefits manager
female;Fabiola;Romano;Bovezzo;33;O+;Environmental meteorologist
male;Ferruccio;Fiorentino;Settimo Milanese;24;B+;Cutting, punching, and press machine operator
female;Luigia;Manfrin;Rupa;77;A+;Server
female;Nadia ;Lombardo;Tramutola;46;B+;Senior reactor operator
female;Neera;Palermo;Fratte;40;A+;First responder
female;Stefania;Trentino;Fenis;30;O+;Endodontist
male;Arcangelo;Udinesi;Bonferraro;25;B+;Health information manager
female;Selene;Bianchi;Fognano Di Montale;45;A+;Administrative services manager
female;Nadia ;Toscani;Masi San Giacomo;46;A+;Job placement officer
male;Savino;Trevisan;Casale Di Scodosia;61;O+;Probation officer
male;Ciro;Trevisano;Gonnesa;37;O+;Engraver set-up operator
female;Demetria;Napolitano;Vigonovo;75;O+;Geriatric aide
male;Gianetto;Padovesi;Marina Di San Lorenzo;58;B+;Shipping, receiving, and traffic clerk
male;Lelio;Mazzi;Induno Olona;60;A+;Ergonomist
female;Eufrosina;Trevisano;Botrugno;36;A+;Agricultural and food scientist
male;Cherubino;Mazzanti;Calascibetta;29;AB+;Geographer
female;Maria Pia;Toscani;Ceresole D'Alba;71;A-;Safety engineer
female;Frediana;Trevisan;Cappelletta;82;AB+;Radiation therapist
male;Duccio;Bellucci;Faicchio;38;A+;Human resources supervisor
male;Pasquale;Bianchi;Seiano;42;A+;Public relations coordinator
female;Fiammetta;Pugliesi;Torre Canavese;32;O+;Marketing research analyst
female;Bianca;Trentino;Sezzadio;35;O+;Geological engineer
male;Sebastiano;Pirozzi;Casanova Di Destra;84;A+;Network and computer systems administrator
male;Vincenzo;Lombardi;Breolungi;28;B+;Airframe mechanic
male;Adone;Loggia;Cingia De' Botti;81;B+;Advisor investigator
male;Vito;Lombardi;Milano;44;O+;Office manager
female;Alma;Folliero;Zinasco Nuovo;44;B+;Marine electronics technician
female;Ludovica;Rossi;Silvi Marina;83;O-;Computer software engineer
female;Cinzia;Calabresi;Nibbia;79;B-;Systems developer
female;Maddalena;Toscano;Torriglia;52;A+;Professional sports scout
female;Mirella;Milanesi;Comun Nuovo;25;O+;Tour bus driver
female;Lucrezia;Monaldo;San Pietro In Elda;30;O+;Able seaman
female;Elvia;Barese;Cellino Attanasio;84;AB+;Legislator
female;Fiorella;Romano;Olzai;82;A+;Synoptic meteorologist
female;Simona;Sagese;Casaglia;33;O+;Executive office administrator
